id,stateabb,ccode,leader,s_date,s_month,start_year,e_month,end_year,birthyear,gender,military_career,start_age,end_age,duration,country,oecd,gdp,eu27,gseven,gtwenty,brics,label,pcgdp
1943,HAI,41,"Duvalier, Francois",15,10,1957,4,1971,1907,Male,0,50,64,14,Haiti,0,8.463083267,0,0,0,0,0,NA
1944,HAI,41,Jocelerme Privert,15,2,2016,2,2017,1953,Male,0,63,64,1,Haiti,0,8.463083267,0,0,0,0,0,735.2129517
1945,BLZ,80,Musa,28,8,1998,2,2008,1944,Male,0,54,64,10,Belize,0,,0,0,0,0,0,NA
1946,SAL,92,Duarte,1,6,1984,6,1989,1925,Male,0,59,64,5,El Salvador,0,23.67197609,0,0,0,0,0,NA
1947,URU,165,Haedo,1,3,1961,3,1962,1898,Male,0,63,64,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
1948,URU,165,Sanguinetti,1,3,1995,3,2000,1936,Male,0,59,64,5,Uruguay,0,52.29281616,0,0,0,0,0,NA
1949,NTH,210,Kok,22,8,1994,7,2002,1938,Male,0,56,64,8,Netherlands,1,977.1335449,1,0,0,0,0,24933.39844
1950,POR,235,Spinola,25,4,1974,9,1974,1910,Male,1,64,64,0,Portugal,1,251.69104,1,0,0,0,0,NA
1951,GFR,260,Schmidt,16,5,1974,10,1982,1918,Male,1,56,64,8,German Federal Republic,0,,0,0,0,0,0,NA
1952,YUG,345,Vlajkovic,15,5,1985,5,1986,1922,Male,0,63,64,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
1953,YUG,345,Kostunica,4,6,2006,7,2008,1944,Male,0,62,64,2,Yugoslavia/Serbia,0,,0,0,0,0,0,4398.830078
1954,BOS,346,Radisic,14,10,2000,6,2001,1937,Male,0,63,64,1,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1955,BOS,346,Radmanovic,10,11,2012,7,2013,1949,Male,0,63,64,1,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1956,BUL,355,Popov,7,12,1990,11,1991,1927,Male,0,63,64,1,Bulgaria,0,64.9644928,1,0,0,0,0,1062.731567
1957,ROM,360,Georghiu-Dej,30,12,1947,3,1965,1901,Male,0,46,64,18,Romania,0,239.9590149,1,0,0,0,0,NA
1958,ROM,360,Vacariou,20,4,2007,5,2007,1943,Male,0,64,64,0,Romania,0,239.9590149,1,0,0,0,0,8262.410156
1959,DEN,390,Schluter,10,9,1982,1,1993,1929,Male,0,53,64,11,Denmark,1,376.5455627,1,0,0,0,0,NA
1960,ICE,395,Thors,13,9,1953,7,1956,1892,Male,0,61,64,3,Iceland,1,18.72134399,0,0,0,0,0,NA
1961,MAA,435,Sidi Ahmed Taya,12,12,1984,8,2005,1941,Male,1,43,64,21,Mauritania,0,6.5557127,0,0,0,0,0,NA
1962,BFO,439,Lamizana,3,1,1966,11,1980,1916,Male,1,50,64,14,Burkina Faso,0,15.55943775,0,0,0,0,0,NA
1963,SAF,560,Swart,23,8,1958,9,1958,1894,Male,0,64,64,0,South Africa,0,438.8213196,0,0,1,1,0,NA
1964,SUD,625,Abboud,18,11,1958,11,1964,1900,Male,1,58,64,6,Sudan,0,80.78089905,0,0,0,0,0,NA
1965,LEB,660,Moawad,5,11,1989,11,1989,1925,Male,0,64,64,0,Lebanon,0,44.24468231,0,0,0,0,0,NA
1966,KUW,690,Sabah As-Sabah,24,11,1965,12,1977,1913,Male,0,52,64,12,Kuwait,0,146.2772827,0,0,0,0,0,NA
1967,KUW,690,Jabir As-Sabah,1,1,1978,8,1990,1926,Male,0,52,64,12,Kuwait,0,146.2772827,0,0,0,0,0,NA
1968,MON,712,Batmonkh,23,8,1984,3,1990,1926,Male,0,58,64,6,Mongolia,0,14.70799732,0,0,0,0,0,NA
1969,ROK,732,Ho Chong,27,4,1960,8,1960,1896,Male,0,64,64,0,South Korea,1,1440.099854,0,0,1,0,0,NA
1970,BHU,760,Tobgye,28,4,2013,7,2013,1949,Male,0,64,64,0,Bhutan,0,2.671625137,0,0,0,0,0,2451.850098
1971,MYA,775,Sein Lwin,25,7,1988,8,1988,1924,Male,1,64,64,0,Myanmar,0,80.565979,0,0,0,0,0,NA
1972,MYA,775,Saw Maung,18,9,1988,4,1992,1928,Male,1,60,64,4,Myanmar,0,80.565979,0,0,0,0,0,NA
1973,NEP,790,Oli,12,10,2015,7,2016,1952,Male,0,63,64,1,Nepal,0,25.46749687,0,0,0,0,0,NA
1974,THI,800,Silpa-Archa,13,7,1995,12,1996,1932,Male,0,63,64,1,Thailand,0,471.7194214,0,0,0,0,0,2871.560059
1975,MAL,820,Rahman,31,8,1957,4,1959,1895,Male,0,62,64,2,Malaysia,0,415.6699524,0,0,0,0,0,NA
1976,PHI,840,Estrada,30,6,1998,1,2001,1937,Male,0,61,64,3,Philippines,0,362.1260376,0,0,0,0,0,958.1599731
1977,AUL,900,McMahon,10,3,1971,12,1972,1908,Male,0,63,64,1,Australia,1,1542.391357,0,0,1,0,0,NA
1978,AUL,900,Turnbull,15,9,2015,8,2018,1954,Male,0,61,64,3,Australia,1,1542.391357,0,0,1,0,0,NA
1979,NEW,920,Holland,13,12,1949,9,1957,1893,Male,0,56,64,8,New Zealand,1,195.0801849,0,0,0,0,0,NA
1980,NAU,970,DeRoburt,15,5,1978,9,1986,1922,Male,0,56,64,8,Nauru,0,NA,0,0,0,0,0,NA
1981,NAU,970,DeRoburt,1,10,1986,12,1986,1922,Male,0,64,64,0,Nauru,0,NA,0,0,0,0,0,NA
1982,MSI,983,Loeak,10,1,2012,1,2016,1952,Male,0,60,64,4,Marshall Islands,0,,0,0,0,0,0,NA
1983,BHM,31,Ingraham,4,5,2007,5,2012,1947,Male,0,60,65,5,Bahamas,0,11.17183781,0,0,0,0,0,NA
1984,TRI,52,Robinson,18,12,1986,12,1991,1926,Male,0,60,65,5,Trinidad and Tobago,0,21.80401611,0,0,0,0,0,4118.850098
1985,SLU,56,Louisy,2,7,1979,5,1981,1916,Male,0,63,65,2,St. Lucia,0,,0,0,0,0,0,NA
1986,SLU,56,Anthony,30,11,2011,6,2016,1951,Male,0,60,65,5,St. Lucia,0,,0,0,0,0,0,NA
1987,BLZ,80,Price,21,9,1981,12,1984,1919,Male,0,62,65,3,Belize,0,,0,0,0,0,0,NA
1988,GUA,90,Molina,14,1,2012,9,2015,1950,Male,1,62,65,3,Guatemala,0,57.92138672,0,0,0,0,0,NA
1989,FRN,220,Laniel,26,6,1953,6,1954,1889,Male,0,64,65,1,France,1,3003.629395,1,1,1,0,0,NA
1990,FRN,220,Poher,2,4,1974,5,1974,1909,Male,0,65,65,0,France,1,3003.629395,1,1,1,0,0,NA
1991,GFR,260,Kiesinger,1,12,1966,10,1969,1904,Male,0,62,65,3,German Federal Republic,0,,0,0,0,0,0,NA
1992,YUG,345,Hasani,15,5,1986,5,1987,1922,Male,0,64,65,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
1993,BOS,346,Silajdzic,6,3,2010,11,2010,1945,Male,0,65,65,0,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1994,MLD,359,Gheorghe Brega,30,10,2015,1,2016,1951,Male,0,64,65,1,Moldova,0,,0,0,0,0,0,NA
1995,CDI,437,Konan Bedie,7,12,1993,12,1999,1934,Male,0,59,65,6,Ivory Coast,0,,0,0,0,0,0,NA
1996,SIE,451,Kabbah,29,3,1996,5,1997,1932,Male,0,64,65,1,Sierra Leone,0,4.002621174,0,0,0,0,0,327.822998
1997,SIE,451,Bai Koroma,17,9,2007,4,2018,1953,Male,0,54,65,11,Sierra Leone,0,4.002621174,0,0,0,0,0,368.8600159
1998,CEN,482,Djotidia,24,3,2013,1,2014,1949,Male,0,64,65,1,Central African Republic,0,1.786801457,0,0,0,0,0,NA
1999,TAZ,510,Kikwete,21,12,2005,11,2015,1950,Male,0.5,55,65,10,Tanzania,0,,0,0,0,0,0,459.7509766
2000,SAF,560,Verwoerd,3,9,1958,9,1966,1901,Male,0,57,65,8,South Africa,0,438.8213196,0,0,1,1,0,NA
2001,BOT,571,Ian Khama,31,3,2008,4,2018,1953,Male,1,55,65,10,Botswana,0,19.64702606,0,0,0,0,0,NA
2002,MAS,590,Anerood Jugnauth,16,6,1982,12,1995,1930,Male,0,52,65,13,Mauritius,0,14.41561794,0,0,0,0,0,1124.400024
2003,LEB,660,Siniora,23,11,2007,5,2008,1943,Male,0,64,65,1,Lebanon,0,44.24468231,0,0,0,0,0,NA
2004,BNG,771,Latifur Rahman,15,7,2001,10,2001,1936,Male,0,65,65,0,Bangladesh,0,220.5692444,0,0,0,0,0,406.4100037
2005,NEP,790,Regmi,14,3,2013,2,2014,1949,Male,0,64,65,1,Nepal,0,25.46749687,0,0,0,0,0,715.8900146
2006,THI,800,Kukrot Pramoj,17,3,1975,4,1976,1911,Male,0,64,65,1,Thailand,0,471.7194214,0,0,0,0,0,370.0624084
2007,THI,800,Chavalit Yongchaiyudh,1,12,1996,11,1997,1932,Male,1,64,65,1,Thailand,0,471.7194214,0,0,0,0,0,3071.060059
2008,THI,800,Chulanont,19,9,2006,1,2008,1943,Male,1,63,65,2,Thailand,0,471.7194214,0,0,0,0,0,3442.380127
2009,MAL,820,Najib Tun Razak,3,4,2009,5,2018,1953,Male,0,56,65,9,Malaysia,0,415.6699524,0,0,0,0,0,NA
2010,PHI,840,Garcia,17,3,1957,11,1961,1896,Male,0,61,65,4,Philippines,0,362.1260376,0,0,0,0,0,NA
2011,INS,850,Sukarno,27,12,1949,3,1966,1901,Male,0,48,65,17,Indonesia,0,1266.708374,0,0,1,0,0,NA
2012,INS,850,Bambang Yudhoyono,20,10,2004,10,2014,1949,Male,1,55,65,10,Indonesia,0,1266.708374,0,0,1,0,0,1280.700073
2013,FIJ,950,Laisenia Qarase,14,7,2000,12,2006,1941,Male,0,59,65,6,Fiji,0,4.390168667,0,0,0,0,0,NA
2014,GRN,55,Jones,20,12,1989,3,1990,1924,Male,0,65,66,1,Grenada,0,1.093768597,0,0,0,0,0,NA
2015,GRN,55,Thomas,9,7,2008,2,2013,1947,Male,0,61,66,5,Grenada,0,1.093768597,0,0,0,0,0,NA
2016,AAB,58,Lester Bird,9,3,1994,3,2004,1938,Male,0,56,66,10,Antigua & Barbuda,0,,0,0,0,0,0,NA
2017,AAB,58,Spencer,24,3,2004,6,2014,1948,Male,0,56,66,10,Antigua & Barbuda,0,,0,0,0,0,0,NA
2018,URU,165,Gestido,1,3,1967,12,1967,1901,Male,1,66,66,0,Uruguay,0,52.29281616,0,0,0,0,0,NA
2019,IRE,205,Costello,2,6,1954,3,1957,1891,Male,0,63,66,3,Ireland,1,401.359314,1,0,0,0,0,NA
2020,IRE,205,E. Kenny,9,3,2011,6,2017,1951,Male,0,60,66,6,Ireland,1,401.359314,1,0,0,0,0,51834.30859
2021,FRN,220,Queuille,2,7,1950,7,1950,1884,Male,0,66,66,0,France,1,3003.629395,1,1,1,0,0,NA
2022,CRO,344,Mesic,18,2,2000,11,2000,1934,Male,0,66,66,0,Croatia,0,68.37542725,1,0,0,0,0,NA
2023,YUG,345,Kolisevski,4,5,1980,5,1980,1914,Male,0,66,66,0,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2024,KOS,347,Mustafa,9,12,2014,9,2017,1951,Male,0,63,66,3,Kosovo,0,,0,0,0,0,0,NA
2025,ROM,360,Dejeu,30,3,1998,4,1998,1932,Male,0,66,66,0,Romania,0,239.9590149,1,0,0,0,0,NA
2026,LIT,368,Brazauskas,25,11,1992,2,1998,1932,Male,0,60,66,6,Lithuania,1,52.08322525,1,0,0,0,0,1734.577026
2027,GRG,372,Ioseliani,6,1,1992,3,1992,1926,Male,0,66,66,0,Georgia,0,17.98207855,0,0,0,0,0,516.1279907
2028,ICE,395,Johannesson,31,8,1978,10,1979,1913,Male,0,65,66,1,Iceland,1,18.72134399,0,0,0,0,0,NA
2029,CDI,437,Laurent Gbagbo,26,10,2000,4,2011,1945,Male,0,55,66,11,Ivory Coast,0,,0,0,0,0,0,NA
2030,CEN,482,Patasse,22,10,1993,3,2003,1937,Male,0,56,66,10,Central African Republic,0,1.786801457,0,0,0,0,0,418.9219971
2031,CON,484,Lissouba,31,8,1992,10,1997,1931,Male,0,61,66,5,Congo,0,14.7676897,0,0,0,0,0,NA
2032,MZM,541,Chissano,6,11,1986,2,2005,1939,Male,0,47,66,19,Mozambique,0,16.94783401,0,0,0,0,0,340.1453857
2033,SAF,560,Mbeki,16,6,1999,9,2008,1942,Male,0,57,66,9,South Africa,0,438.8213196,0,0,1,1,0,3087.27002
2034,MAG,580,Ratsiraka,9,2,1997,7,2002,1936,Male,1,61,66,5,Madagascar,0,12.32252979,0,0,0,0,0,NA
2035,ALG,615,Kafi,2,7,1992,1,1994,1928,Male,0,64,66,2,Algeria,0,209.8083954,0,0,0,0,0,NA
2036,SUD,625,Khalil,5,7,1956,11,1958,1892,Male,1,64,66,2,Sudan,0,80.78089905,0,0,0,0,0,NA
2037,LEB,660,Franjieh,23,9,1970,9,1976,1910,Male,0,60,66,6,Lebanon,0,44.24468231,0,0,0,0,0,NA
2038,LEB,660,Suleiman,25,5,2008,5,2014,1948,Male,1,60,66,6,Lebanon,0,44.24468231,0,0,0,0,0,NA
2039,BAH,692,Isa Ibn Al-Khalifah,15,8,1971,3,1999,1933,Male,0,38,66,28,Bahrain,0,34.96807861,0,0,0,0,0,NA
2040,BNG,771,Mohammad Habibur Rahman,30,3,1996,6,1996,1930,Male,0,66,66,0,Bangladesh,0,220.5692444,0,0,0,0,0,393.5249939
2041,NEP,790,Mohan Rana,9,2,1948,2,1951,1885,Male,0,63,66,3,Nepal,0,25.46749687,0,0,0,0,0,NA
2042,THI,800,Boonsonpaisan,7,5,2014,5,2014,1948,Male,0,66,66,0,Thailand,0,471.7194214,0,0,0,0,0,6079.689941
2043,BAR,53,Barrow,29,5,1986,6,1987,1920,Male,0,66,67,1,Barbados,0,4.754680157,0,0,0,0,0,NA
2044,BAR,53,Stuart,23,10,2010,5,2018,1951,Male,0,59,67,8,Barbados,0,4.754680157,0,0,0,0,0,NA
2045,HON,91,Galvez,1,1,1949,11,1954,1887,Male,0,62,67,5,Honduras,0,22.7178154,0,0,0,0,0,NA
2046,HON,91,Micheletti,28,6,2009,1,2010,1943,Male,0,66,67,1,Honduras,0,22.7178154,0,0,0,0,0,1802.880005
2047,HON,91,Lobo,27,1,2010,1,2014,1947,Male,0,63,67,4,Honduras,0,22.7178154,0,0,0,0,0,NA
2048,UKG,200,Callaghan,5,4,1976,5,1979,1912,Male,0,64,67,3,United Kingdom,1,2935.5979,0,1,1,0,0,NA
2049,IRE,205,LeMass,23,6,1959,11,1966,1899,Male,0,60,67,7,Ireland,1,401.359314,1,0,0,0,0,NA
2050,IRE,205,Haughey,10,3,1987,2,1992,1925,Male,0,62,67,5,Ireland,1,401.359314,1,0,0,0,0,9416.270508
2051,FRN,220,Queuille,9,3,1951,7,1951,1884,Male,0,67,67,0,France,1,3003.629395,1,1,1,0,0,NA
2052,POR,235,Sampaio,9,3,1996,3,2006,1939,Male,0,57,67,10,Portugal,1,251.69104,1,0,0,0,0,12187.56934
2053,GRG,372,Bakhtadze,16,12,2018,9,2019,1952,Male,0,66,67,1,Georgia,0,17.98207855,0,0,0,0,0,4346.149902
2054,CEN,482,Francois Bozize,15,3,2003,3,2013,1946,Male,1,57,67,10,Central African Republic,0,1.786801457,0,0,0,0,0,NA
2055,DRC,490,Mobutu,25,11,1965,5,1997,1930,Male,1,35,67,32,Democratic Republic of the Congo,0,38.80064392,0,0,0,0,0,NA
2056,TAZ,510,Mkapa,5,11,1995,12,2005,1938,Male,0,57,67,10,Tanzania,0,,0,0,0,0,0,221.3659973
2057,ZAM,551,Kaunda,24,10,1964,11,1991,1924,Male,0,40,67,27,Zambia,0,30.7073307,0,0,0,0,0,NA
2058,LES,570,Mosisili,29,5,1998,6,2012,1945,Male,0,53,67,14,Lesotho,0,3.017470837,0,0,0,0,0,511.8209839
2059,MAS,590,Ramgoolam N.,5,7,2005,12,2014,1947,Male,0,58,67,9,Mauritius,0,14.41561794,0,0,0,0,0,5516.200195
2060,NEP,790,Krishna Prasad Bhatterai,9,11,1990,5,1991,1924,Male,0,66,67,1,Nepal,0,25.46749687,0,0,0,0,0,NA
2061,SIN,830,Lee Kuan Yew,9,8,1965,11,1990,1923,Male,0,42,67,25,Singapore,0,330.2374878,0,0,0,0,0,NA
2062,FIJ,950,Mara,10,10,1970,4,1987,1920,Male,0,50,67,17,Fiji,0,4.390168667,0,0,0,0,0,NA
2063,NAU,970,DeRoburt,21,12,1986,8,1989,1922,Male,0,64,67,3,Nauru,0,NA,0,0,0,0,0,NA
2064,PAL,986,Etpison,1,1,1989,12,1992,1925,Male,0,64,67,3,Palau,0,,0,0,0,0,0,NA
2065,PAL,986,Toribiong,15,1,2009,1,2013,1946,Male,0,63,67,4,Palau,0,,0,0,0,0,0,NA
2066,HAI,41,Preval,14,5,2006,5,2011,1943,Male,0,63,68,5,Haiti,0,8.463083267,0,0,0,0,0,NA
2067,TRI,52,Panday,9,11,1995,12,2001,1933,Male,0,62,68,6,Trinidad and Tobago,0,21.80401611,0,0,0,0,0,4319.5
2068,GUA,90,Ydigoras Fuente,2,3,1958,3,1963,1895,Male,1,63,68,5,Guatemala,0,57.92138672,0,0,0,0,0,NA
2069,COS,94,Figueres Ferrer,8,5,1970,5,1974,1906,Male,0,64,68,4,Costa Rica,0,51.94388962,0,0,0,0,0,NA
2070,PAR,150,Pareira,6,5,1954,7,1954,1886,Male,0,68,68,0,Paraguay,0,40.09375381,0,0,0,0,0,NA
2071,URU,165,Echegoyen,2,3,1959,3,1960,1892,Male,0,67,68,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
2072,UKG,200,Atlee,27,7,1945,10,1951,1883,Male,0,62,68,6,United Kingdom,1,2935.5979,0,1,1,0,0,NA
2073,SPN,230,Arias Navarro,9,11,1975,7,1976,1908,Male,0,67,68,1,Spain,1,1613.686157,1,0,0,0,0,NA
2074,POR,235,Caetano,27,9,1968,4,1974,1906,Male,0,62,68,6,Portugal,1,251.69104,1,0,0,0,0,NA
2075,GMY,255,Kohl,1,10,1990,10,1998,1930,Male,0,60,68,8,Germany,1,4021.049316,1,1,1,0,0,NA
2076,YUG,345,Kraigher,15,5,1981,5,1982,1914,Male,0,67,68,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2077,YUG,345,Spiljac,13,5,1983,5,1984,1916,Male,0,67,68,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2078,YUG,345,Mojsov,15,5,1987,5,1988,1920,Male,0,67,68,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2079,BUL,355,Saksgoburggotski,24,7,2001,8,2005,1937,Male,0,64,68,4,Bulgaria,0,64.9644928,1,0,0,0,0,1783.719971
2080,SWD,380,Erlander,10,10,1946,10,1969,1901,Male,0,45,68,23,Sweden,1,604.5716553,1,0,0,0,0,NA
2081,TOG,461,Eyadema,14,4,1967,2,2005,1937,Male,1,30,68,38,Togo,0,5.876237392,0,0,0,0,0,NA
2082,SAF,560,Donges,6,9,1966,9,1966,1898,Male,0,68,68,0,South Africa,0,438.8213196,0,0,1,1,0,NA
2083,LEB,660,Elias Hrawi,23,11,1989,11,1998,1930,Male,0,59,68,9,Lebanon,0,44.24468231,0,0,0,0,0,NA
2084,MON,712,Tsedenbal,26,1,1952,8,1984,1916,Male,0,36,68,32,Mongolia,0,14.70799732,0,0,0,0,0,NA
2085,SRI,780,"Senanayake, Don",4,2,1948,3,1952,1884,Male,0,64,68,4,Sri Lanka,0,91.58349609,0,0,0,0,0,NA
2086,SRI,780,Sirisena,9,1,2015,11,2019,1951,Male,0,64,68,4,Sri Lanka,0,91.58349609,0,0,0,0,0,3842.25
2087,THI,800,Sanya,14,10,1973,2,1975,1907,Male,0,66,68,2,Thailand,0,471.7194214,0,0,0,0,0,NA
2088,THI,800,Prem,3,3,1980,8,1988,1920,Male,1,60,68,8,Thailand,0,471.7194214,0,0,0,0,0,NA
2089,AUL,900,McEwen,19,12,1967,1,1968,1900,Male,0,67,68,1,Australia,1,1542.391357,0,0,1,0,0,NA
2090,AUL,900,Howard,11,3,1996,12,2007,1939,Male,0,57,68,11,Australia,1,1542.391357,0,0,1,0,0,23106.84961
2091,NEW,920,Holyoake,12,12,1960,2,1972,1904,Male,0,56,68,12,New Zealand,1,195.0801849,0,0,0,0,0,NA
2092,TUV,947,Talake,14,12,2001,8,2002,1934,Male,0,67,68,1,Tuvalu,0,,0,0,0,0,0,NA
2093,MSI,983,Amata Kabua,17,11,1979,12,1996,1928,Male,0,51,68,17,Marshall Islands,0,,0,0,0,0,0,NA
2094,SVG,57,Cato,27,10,1979,7,1984,1915,Male,0,64,69,5,St. Vincent and the Grenadines,0,,0,0,0,0,0,NA
2095,SVG,57,Mitchell,30,7,1984,10,2000,1931,Male,0,53,69,16,St. Vincent and the Grenadines,0,,0,0,0,0,0,NA
2096,BLZ,80,D.Barrow,8,2,2008,11,2020,1951,Male,0,57,69,12,Belize,0,,0,0,0,0,0,NA
2097,HON,91,Cruz,6,6,1971,12,1972,1903,Male,0,68,69,1,Honduras,0,22.7178154,0,0,0,0,0,NA
2098,PAR,150,Rodriguez Pedotti,3,2,1989,8,1993,1924,Male,1,65,69,4,Paraguay,0,40.09375381,0,0,0,0,0,977.835022
2099,UKG,200,MacMillan,10,1,1957,10,1963,1894,Male,0,63,69,6,United Kingdom,1,2935.5979,0,1,1,0,0,NA
2100,GFR,260,Erhard,16,10,1963,12,1966,1897,Male,0,66,69,3,German Federal Republic,0,,0,0,0,0,0,NA
2101,YUG,345,Mijatovic,15,5,1980,5,1981,1912,Male,0,68,69,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2102,BUL,355,Berov,30,12,1992,10,1994,1925,Male,0,67,69,2,Bulgaria,0,64.9644928,1,0,0,0,0,913.3110352
2103,ICE,395,Thors,20,11,1959,9,1961,1892,Male,0,67,69,2,Iceland,1,18.72134399,0,0,0,0,0,NA
2104,SIE,451,"Margai,M",27,4,1961,4,1964,1895,Male,0,66,69,3,Sierra Leone,0,4.002621174,0,0,0,0,0,NA
2105,BOT,571,Mogae,31,3,1998,3,2008,1939,Male,0,59,69,10,Botswana,0,19.64702606,0,0,0,0,0,NA
2106,MAG,580,Ramanantsoa,12,10,1972,2,1975,1906,Male,1,66,69,3,Madagascar,0,12.32252979,0,0,0,0,0,NA
2107,MAG,580,Zafy,27,3,1993,9,1996,1927,Male,0,66,69,3,Madagascar,0,12.32252979,0,0,0,0,0,266.59198
2108,SEY,591,Rene,6,5,1977,4,2004,1935,Male,0,42,69,27,Seychelles,0,1.498520494,0,0,0,0,0,NA
2109,LIB,620,Qaddafi,1,9,1969,8,2011,1942,Male,1,27,69,42,Libya,0,55.0127449,0,0,0,0,0,NA
2110,PRK,731,Kim Jong-Il,8,7,1994,12,2011,1942,Male,0,52,69,17,North Korea,0,,0,0,0,0,0,NA
2111,BNG,771,Fakhruddin,11,1,2007,1,2009,1940,Male,0,67,69,2,Bangladesh,0,220.5692444,0,0,0,0,0,NA
2112,SRI,780,Premadasa,2,1,1989,5,1993,1924,Male,0,65,69,4,Sri Lanka,0,91.58349609,0,0,0,0,0,482.1279907
2113,NEP,790,Girija Prasad Koirala,26,5,1991,11,1994,1925,Male,0,66,69,3,Nepal,0,25.46749687,0,0,0,0,0,219.5950012
2114,THI,800,Choonhavan,4,8,1988,2,1991,1922,Male,1,66,69,3,Thailand,0,471.7194214,0,0,0,0,0,1159.090088
2115,PHI,840,Marcos,30,12,1965,2,1986,1917,Male,0,48,69,21,Philippines,0,362.1260376,0,0,0,0,0,NA
2116,HAI,41,Boniface Alexandre,29,2,2004,5,2006,1936,Male,0,68,70,2,Haiti,0,8.463083267,0,0,0,0,0,NA
2117,TRI,52,Williams,31,8,1962,3,1981,1911,Male,0,51,70,19,Trinidad and Tobago,0,21.80401611,0,0,0,0,0,NA
2118,GRN,55,Brathwaite,16,3,1990,2,1995,1925,Male,0,65,70,5,Grenada,0,1.093768597,0,0,0,0,0,NA
2119,COS,94,Arias,8,5,2006,5,2010,1940,Male,0,66,70,4,Costa Rica,0,51.94388962,0,0,0,0,0,5295.910156
2120,URU,165,Giannattasio,2,3,1964,2,1965,1895,Male,0,69,70,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
2121,URU,165,Tabare Vazquez,1,3,2005,3,2010,1940,Male,0,65,70,5,Uruguay,0,52.29281616,0,0,0,0,0,NA
2122,CRO,344,Pavletic,26,11,1999,2,2000,1930,Male,0,69,70,1,Croatia,0,68.37542725,1,0,0,0,0,NA
2123,GAM,420,Jawara,18,2,1965,7,1994,1924,Male,0,41,70,29,Gambia,0,1.304286599,0,0,0,0,0,NA
2124,MAA,435,Ould Cheikh Abdellahi,19,4,2007,8,2008,1938,Male,0,69,70,1,Mauritania,0,6.5557127,0,0,0,0,0,1100.949951
2125,NIG,475,Obasanjo,29,5,1999,5,2007,1937,Male,1,62,70,8,Nigeria,0,488.3838806,0,0,0,0,0,NA
2126,TAZ,510,Mwinyi,5,11,1985,11,1995,1925,Male,0,60,70,10,Tanzania,0,,0,0,0,0,0,596.8720093
2127,MOR,600,Hassan II,26,2,1961,7,1999,1929,Male,0,32,70,38,Morocco,0,131.0975647,0,0,0,0,0,NA
2128,KUW,690,Abdullah As-Sabah,29,1,1950,11,1965,1895,Male,0,55,70,15,Kuwait,0,146.2772827,0,0,0,0,0,NA
2129,SRI,780,M. Rajapakse,19,11,2005,1,2015,1945,Male,0,60,70,10,Sri Lanka,0,91.58349609,0,0,0,0,0,1431.299927
2130,NEP,790,Surya  Bahadur Thapa,7,10,1997,4,1998,1928,Male,0,69,70,1,Nepal,0,25.46749687,0,0,0,0,0,NA
2131,THI,800,Seni Pramoj,21,2,1975,3,1975,1905,Male,0,70,70,0,Thailand,0,471.7194214,0,0,0,0,0,370.0624084
2132,DRV,816,Phieu,29,12,1997,4,2001,1931,Male,1,66,70,4,Vietnam,0,,0,0,0,0,0,NA
2133,MAL,820,Ahmad Badawi,31,10,2003,4,2009,1939,Male,0,64,70,6,Malaysia,0,415.6699524,0,0,0,0,0,NA
2134,PHI,840,Ramos,30,6,1992,6,1998,1928,Male,1,64,70,6,Philippines,0,362.1260376,0,0,0,0,0,919.7009277
2135,MSI,983,Tomeing,14,1,2008,10,2009,1939,Male,0,69,70,1,Marshall Islands,0,,0,0,0,0,0,NA
2136,GRN,55,Blaize,4,12,1984,12,1989,1918,Male,0,66,71,5,Grenada,0,1.093768597,0,0,0,0,0,NA
2137,SLU,56,Compton,3,5,1982,4,1996,1925,Male,0,57,71,14,St. Lucia,0,,0,0,0,0,0,NA
2138,HON,91,Lozano Diaz,16,11,1954,10,1956,1885,Male,0,69,71,2,Honduras,0,22.7178154,0,0,0,0,0,NA
2139,URU,165,Martinez Trueba,1,3,1951,3,1955,1884,Male,0,67,71,4,Uruguay,0,52.29281616,0,0,0,0,0,NA
2140,YUG,345,Stambolic,16,5,1982,5,1983,1912,Male,0,70,71,1,Yugoslavia/Serbia,0,,0,0,0,0,0,NA
2141,BUL,355,Ognyan Gerdzhikov,27,1,2017,5,2017,1946,Male,0,71,71,0,Bulgaria,0,64.9644928,1,0,0,0,0,8275.44043
2142,ROM,360,Ceausescu,22,3,1965,12,1989,1918,Male,0,47,71,24,Romania,0,239.9590149,1,0,0,0,0,NA
2143,ICE,395,Thors,1,1,1962,11,1963,1892,Male,0,70,71,1,Iceland,1,18.72134399,0,0,0,0,0,NA
2144,ZAM,551,Scott,29,10,2014,1,2015,1944,Male,0,70,71,1,Zambia,0,30.7073307,0,0,0,0,0,NA
